sourcename sourcefeature sourcetype userid first_login_time first_login_usertype chuo_status first_chuo_bin youe_status fb_status cj_status allcj_status
今日头条大额 regsourceid=dae254 app 57850904 2018-06-18 发标未成交 0 NA 0 0 0 0
广点通 regsourceid=dae016 app 33471137 2018-05-28 纯新 0 NA 0 0 0 0
亿玛dsp app_feature=dae136_1052 app 62528663 2018-06-23 发标未成交 0 NA 0 0 0 0
广点通 regsourceid=dae063 app 84389858 2018-06-16 有额未发标 1 2 0 0 0 0
广点通 regsourceid=dae016 app 83369806 2018-05-18 纯新 0 NA 0 0 0 1
广点通 app_feature=dae183_1052 app 28982911 2018-06-20 发标未成交 0 NA 0 0 0 0
广点通 regsourceid=dae007 app 85192276 2018-06-12 纯新 0 NA 0 0 0 0
资产大额淘钱宝 regsourceid=dae096 app 37488069 2018-05-26 发标未成交 0 NA 0 0 0 0
资产大额M站九格 regsourceid=zcdaejiuge M 63131436 2018-06-09 成交 0 NA 0 0 0 0
亿玛dsp app_feature=dae139_1052 app 85967120 2018-06-21 纯新 0 NA 0 0 0 1
亿玛dsp app_feature=dae134_1052 app 70812248 2018-06-14 纯新 0 NA 0 0 0 0
广点通 regsourceid=dae046 app 6975044 2018-06-08 发标未成交 0 NA 0 0 0 0
今日头条大额 regsourceid=dae242 app 27586169 2018-06-20 发标未成交 0 NA 0 0 0 0
陌陌信息流大额 regsourceid=dae040 app 38046247 2018-06-13 纯新 0 NA 0 0 0 0
广点通 app_feature=dae181_1052 app 84653770 2018-06-09 发标未成交 0 NA 0 0 0 0
广点通 regsourceid=dae046 app 84110417 2018-05-29 纯新 0 NA 0 0 0 1
广点通 regsourceid=dae154 app 79009875 2018-06-15 纯新 0 NA 0 0 0 0
亿玛dsp regsourceid=dae126 app 78301878 2018-06-20 纯新 0 NA 0 0 0 0
资产大额M站菠萝贷 regsourceid=zcdaeboluodai M 83590475 2018-05-21 纯新 0 NA 0 0 0 1
百度SEM-MB大额 regsourceid=daebaidumb01 app 78155558 2018-06-13 纯新 0 NA 0 0 0 0
广点通 regsourceid=dae012 app 71944933 2018-06-14 发标未成交 0 NA 0 0 0 0
搜狗SEM-MB大额 regsourceid=daesgmb01 app 53209359 2018-06-10 成交 0 NA 0 0 0 0
亿玛dsp regsourceid=dae122 app 85912742 2018-06-21 纯新 0 NA 0 0 0 1
运营短信营销 regsourceid=dae112 app 81469008 2018-06-08 有额未发标 0 NA 0 0 0 0
广点通 regsourceid=dae012 app 31657004 2018-06-16 发标未成交 0 NA 0 0 0 0
今日头条大额 regsourceid=dae260 app 85476754 2018-06-15 纯新 0 NA 0 0 0 0
广点通 regsourceid=dae044 app 83121647 2018-05-17 纯新 0 NA 0 0 0 0
广点通 app_feature=dae181_1052 app 85576504 2018-06-17 纯新 0 NA 0 0 0 0
百融白名单 regsourceid=dae022 app 85920240 2018-06-21 纯新 0 NA 0 0 0 0
广点通 regsourceid=dae151 app 45093996 2018-06-22 发标未成交 0 NA 0 0 0 0
广点通 regsourceid=dae006 app 82994157 2018-05-12 纯新 0 NA 0 0 0 0
广点通 regsourceid=dae016 app 84158015 2018-05-30 纯新 0 NA 0 0 0 0
今日头条大额 regsourceid=dae258 app 85454737 2018-06-22 纯新 0 NA 0 0 0 0
广点通 regsourceid=dae016 app 83549868 2018-06-12 纯新 0 NA 0 0 0 0
广点通 regsourceid=dae016 app 83745318 2018-06-01 纯新 0 NA 0 0 0 0
陌陌信息流大额 regsourceid=dae040 app 85115947 2018-06-12 纯新 1 8 1 1 1 1
广点通 app_feature=dae181_1052 app 85828536 2018-06-20 纯新 1 1 0 0 0 0
广点通 regsourceid=dae016 app 84075339 2018-05-28 纯新 0 NA 0 0 0 0
陌陌大额59 regsourceid=dae294 app 84014000 2018-06-22 纯新 0 NA 0 0 0 0
广点通 regsourceid=dae012 app 82705686 2018-06-06 发标未成交 0 NA 0 0 0 1
广点通 regsourceid=dae046 app 85415227 2018-06-15 纯新 0 NA 0 0 0 0
神马SEM大额 regsourceid=dae042 app 27041525 2018-06-19 成交 0 NA 0 0 0 0
神马SEM大额 app_feature=dae288_1052 app 85632416 2018-06-19 纯新 0 NA 0 0 0 1
资产大额淘钱宝 regsourceid=dae096 app 84548242 2018-06-04 纯新 1 9 0 0 0 0
神马SEM大额 regsourceid=daeshenma M 57071412 2018-06-19 成交 0 NA 0 0 0 0
亿玛dsp app_feature=dae133_1052 app 85066241 2018-06-11 戳额无额度 0 NA 0 0 0 0
广点通 regsourceid=dae012 app 75774394 2018-06-17 纯新 0 NA 0 0 0 0
陌陌信息流大额 regsourceid=daemomo M 84439252 2018-06-03 纯新 0 NA 0 0 0 0
广点通 app_feature=dae182_1052 app 84982224 2018-06-09 纯新 0 NA 0 0 0 1
今日头条大额 regsourceid=dae216 app 26996774 2018-06-19 发标未成交 0 NA 0 0 0 0
广点通 regsourceid=dae016 app 83693957 2018-05-23 纯新 0 NA 0 0 0 0
广点通 regsourceid=dae044 app 84515460 2018-06-03 纯新 0 NA 0 0 0 0
大额优借 regsourceid=dae249 app 2128391 2018-06-23 发标未成交 0 NA 0 0 0 0
广点通 regsourceid=dae016 app 84131119 2018-05-29 纯新 1 4 0 0 0 0
今日头条大额 regsourceid=dae216 app 81042659 2018-06-22 纯新 0 NA 0 0 0 0
亿玛dsp app_feature=dae135_1052 app 74781308 2018-06-19 发标未成交 0 NA 0 0 0 0
资产大额M站九格 regsourceid=zcdaejiuge M 47322569 2018-06-08 发标未成交 0 NA 0 0 0 0
广点通 regsourceid=dae061 app 75670941 2018-06-09 纯新 0 NA 0 0 0 0
神马SEM大额 regsourceid=dae042 app 53457426 2018-06-21 纯新 0 NA 0 0 0 0
亿玛dsp regsourceid=dae128 app 79192742 2018-06-22 纯新 0 NA 0 0 0 0
今日头条大额 regsourceid=dae257 app 74258283 2018-06-19 发标未成交 0 NA 0 0 0 0
神马SEM大额 regsourceid=dae042 app 85994599 2018-06-22 纯新 0 NA 0 0 0 0
陌陌信息流大额 regsourceid=dae040 app 85570162 2018-06-17 纯新 0 NA 0 0 0 0
广点通 regsourceid=dae167 app 85816740 2018-06-20 纯新 0 NA 0 0 0 0
神马SEM大额 regsourceid=daeshenma M 67764570 2018-06-14 发标未成交 0 NA 0 0 0 0
陌陌信息流大额 regsourceid=dae040 app 19367054 2018-05-22 发标未成交 0 NA 0 0 0 0
广点通 regsourceid=dae046 app 84416358 2018-06-02 纯新 1 2 0 0 0 1
广点通 regsourceid=dae046 app 17280400 2018-06-03 发标未成交 0 NA 0 0 0 0
广点通 app_feature=dae183_1052 app 47097931 2018-06-22 纯新 0 NA 0 0 0 0
广点通 regsourceid=dae012 app 75923564 2018-06-11 发标未成交 0 NA 0 0 0 0
陌陌信息流大额 regsourceid=dae040 app 85922132 2018-06-23 纯新 1 15 0 0 0 0
亿玛dsp app_feature=dae135_1052 app 78130398 2018-06-22 发标未成交 0 NA 0 0 0 0
资产大额M站九格 regsourceid=zcdaejiuge M 44845197 2018-06-18 发标未成交 0 NA 0 0 0 0
广点通 regsourceid=dae016 app 79774081 2018-05-31 发标未成交 0 NA 0 0 0 0
搜狗SEM-MB大额 regsourceid=daesgmb M 62852942 2018-05-27 纯新 0 NA 0 0 0 1
百度SEM-MB大额 regsourceid=daebaidumb M 20996557 2018-06-19 发标未成交 0 NA 0 0 0 0
广点通 regsourceid=dae046 app 83798694 2018-05-31 戳额无额度 0 NA 0 0 0 0
广点通 regsourceid=dae046 app 77137784 2018-06-03 发标未成交 0 NA 0 0 0 1
百度SEM-MB大额 regsourceid=daebaidumb01 app 2012607 2018-05-27 发标未成交 0 NA 0 0 0 0
今日头条大额 regsourceid=dae258 app 83971856 2018-06-12 纯新 0 NA 0 0 0 0
今日头条大额 regsourceid=dae261 app 55145443 2018-06-23 纯新 0 NA 0 0 0 0
广点通 regsourceid=dae015 app 68779821 2018-06-13 发标未成交 0 NA 0 0 0 1
广点通 regsourceid=dae016 app 62569783 2018-05-16 纯新 0 NA 0 0 0 0
百度SEM-MB大额 regsourceid=daebaidumb01 app 74909840 2018-06-22 纯新 1 4 0 0 0 0
神马SEM大额 regsourceid=daeshenma M 15821505 2018-06-13 发标未成交 1 1 1 1 1 1
广点通 regsourceid=dae065 app 26348822 2018-05-04 发标未成交 0 NA 0 0 0 0
广点通 regsourceid=dae046 app 85324472 2018-06-14 纯新 0 NA 0 0 0 0
神马SEM大额 regsourceid=dae042 app 55636715 2018-06-20 发标未成交 0 NA 0 0 0 0
广点通 app_feature=dae183_1052 app 85977722 2018-06-23 纯新 0 NA 0 0 0 0
资产大额淘钱宝 regsourceid=dae096 app 85157727 2018-06-11 纯新 0 NA 0 0 0 1
神马SEM大额 regsourceid=daeshenma M 84582192 2018-06-12 纯新 0 NA 0 0 0 0
广点通 regsourceid=dae014 app 69557139 2018-05-22 纯新 0 NA 0 0 0 0
广点通 regsourceid=dae016 app 75829630 2018-05-12 发标未成交 0 NA 0 0 0 0
广点通 regsourceid=dae045 app 9382872 2018-06-07 发标未成交 0 NA 0 0 0 0
广点通 regsourceid=dae012 app 36442049 2018-06-14 发标未成交 0 NA 0 0 0 0
资产大额M站九格 regsourceid=zcdaejiuge M 39830243 2018-05-31 成交 0 NA 0 0 0 0
APP资产大额51卡宝 regsourceid=dae116 app 8371414 2018-06-20 成交 0 NA 0 0 0 0
广点通 regsourceid=dae012 app 85139622 2018-06-13 纯新 0 NA 0 0 0 0
亿玛dsp app_feature=dae135_1052 app 63675403 2018-06-10 发标未成交 0 NA 0 0 0 0
亿玛dsp app_feature=dae140_1052 app 85345072 2018-06-21 纯新 0 NA 0 0 0 0
广点通 regsourceid=dae012 app 85804658 2018-06-20 纯新 0 NA 0 0 0 0
资产大额M站九格 regsourceid=zcdaejiuge M 18764652 2018-05-22 成交 0 NA 0 0 0 0
亿玛dsp app_feature=dae138_1052 app 85908593 2018-06-21 纯新 0 NA 0 0 0 0
陌陌信息流大额 regsourceid=dae040 app 84983366 2018-06-09 纯新 0 NA 0 0 0 0
广点通 regsourceid=dae044 app 58936893 2018-05-27 发标未成交 1 1 0 0 0 0
今日头条大额 regsourceid=dae242 app 85580948 2018-06-17 纯新 0 NA 0 0 0 0
神马SEM大额 regsourceid=dae042 app 85803669 2018-06-20 纯新 0 NA 0 0 0 0
广点通 regsourceid=dae016 app 67733570 2018-06-03 发标未成交 0 NA 0 0 0 0
广点通 regsourceid=dae012 app 51122370 2018-06-22 发标未成交 0 NA 0 0 0 0
亿玛dsp app_feature=dae139_1052 app 86171098 2018-06-23 纯新 0 NA 0 0 0 0
亿玛dsp app_feature=dae134_1052 app 17026735 2018-06-19 发标未成交 0 NA 0 0 0 0
广点通 regsourceid=dae061 app 16969734 2018-06-04 发标未成交 0 NA 0 0 0 0
亿玛dsp app_feature=dae138_1052 app 85089520 2018-06-16 发标未成交 1 7 0 0 0 1
亿玛dsp regsourceid=dae121 app 81994661 2018-06-22 发标未成交 0 NA 0 0 0 0
广点通 regsourceid=dae046 app 83477404 2018-05-24 纯新 0 NA 0 0 0 0
广点通 regsourceid=dae016 app 70657917 2018-05-05 发标未成交 0 NA 0 0 0 0
资产大额淘钱宝 regsourceid=dae096 app 56572053 2018-06-07 纯新 0 NA 0 0 0 0
广点通 regsourceid=dae012 app 62783233 2018-06-14 纯新 0 NA 0 0 0 0
广点通 regsourceid=dae012 app 84924133 2018-06-23 纯新 0 NA 0 0 0 0
亿玛dsp app_feature=dae135_1052 app 27238747 2018-06-18 纯新 0 NA 0 0 0 0
今日头条大额 regsourceid=dae295 app 21725011 2018-06-19 发标未成交 0 NA 0 0 0 0
广点通 regsourceid=dae046 app 84834566 2018-06-14 纯新 0 NA 0 0 0 0
APP资产大额51卡宝 regsourceid=dae116 app 84954719 2018-06-09 纯新 0 NA 0 0 0 0
广点通 regsourceid=dae012 app 44103355 2018-06-14 纯新 0 NA 0 0 0 0
今日头条大额 regsourceid=dae216 app 85256541 2018-06-20 纯新 0 NA 0 0 0 0
亿玛dsp app_feature=dae138_1052 app 9591893 2018-06-21 发标未成交 0 NA 0 0 0 0
亿玛dsp app_feature=dae135_1052 app 4882079 2018-06-12 发标未成交 0 NA 0 0 0 0
广点通 regsourceid=dae016 app 83216128 2018-06-08 纯新 0 NA 0 0 0 0
今日头条大额 regsourceid=dae241 app 84484510 2018-06-16 纯新 0 NA 0 0 0 0
广点通 regsourceid=dae016 app 68436932 2018-05-17 发标未成交 0 NA 0 0 0 0
亿玛dsp app_feature=dae138_1052 app 79618051 2018-06-15 发标未成交 0 NA 0 0 0 0
广点通 regsourceid=dae046 app 83170317 2018-05-24 发标未成交 0 NA 0 0 0 0
今日头条大额 regsourceid=dae257 app 85206025 2018-06-12 纯新 0 NA 0 0 0 0
亿玛dsp app_feature=dae138_1052 app 53896340 2018-06-14 成交 1 8 0 0 0 0
神马SEM大额 regsourceid=dae042 app 85972378 2018-06-21 纯新 0 NA 0 0 0 0
陌陌信息流大额 regsourceid=dae040 app 75047665 2018-06-01 发标未成交 0 NA 0 0 0 1
广点通 regsourceid=dae016 app 83296303 2018-05-16 纯新 0 NA 0 0 0 0
广点通 regsourceid=dae066 app 84742271 2018-06-07 纯新 0 NA 0 0 0 0
广点通 app_feature=dae184_1052 app 56183301 2018-06-12 发标未成交 0 NA 0 0 0 1
亿玛dsp app_feature=dae139_1052 app 85508293 2018-06-16 纯新 0 NA 0 0 0 0
广点通 regsourceid=dae015 app 83324978 2018-05-17 纯新 0 NA 0 0 0 0
广点通 regsourceid=dae061 app 84647718 2018-06-05 纯新 0 NA 0 0 0 0
亿玛dsp regsourceid=dae126 app 6334767 2018-06-17 发标未成交 0 NA 0 0 0 0
广点通 regsourceid=dae061 app 85448859 2018-06-16 纯新 0 NA 0 0 0 0
广点通 app_feature=dae182_1052 app 84759879 2018-06-08 纯新 0 NA 0 0 0 1
资产大额M站闪电公积金 regsourceid=zcdaeshandiangongjijin M 79599025 2018-05-28 纯新 0 NA 0 0 0 0
资产大额M站九格 regsourceid=zcdaejiuge M 74685661 2018-06-17 发标未成交 1 1 0 0 0 0
亿玛dsp app_feature=dae137_1052 app 77603508 2018-06-16 纯新 0 NA 0 0 0 0
陌陌信息流大额 regsourceid=dae040 app 85279602 2018-06-13 纯新 0 NA 0 0 0 0
广点通 regsourceid=dae016 app 84463352 2018-06-03 纯新 0 NA 0 0 0 0
广点通 regsourceid=dae012 app 85931537 2018-06-22 纯新 0 NA 0 0 0 0
广点通 regsourceid=dae012 app 25195454 2018-06-13 发标未成交 0 NA 0 0 0 0
广点通 regsourceid=dae046 app 27158043 2018-06-03 发标未成交 0 NA 0 0 0 0
陌陌信息流大额 regsourceid=dae040 app 71016825 2018-06-11 纯新 0 NA 0 0 0 0
广点通 regsourceid=dae012 app 85174240 2018-06-12 纯新 0 NA 0 0 0 1
资产小白有钱 regsourceid=dae031 app 40988387 2018-05-22 成交 0 NA 0 0 0 0
广点通 regsourceid=dae046 app 82093351 2018-06-14 发标未成交 0 NA 0 0 0 1
广点通 regsourceid=dae046 app 51276866 2018-06-15 发标未成交 0 NA 0 0 0 0
亿玛dsp app_feature=dae135_1052 app 84836599 2018-06-11 发标未成交 0 NA 0 0 0 0
广点通 regsourceid=dae045 app 50404909 2018-05-25 纯新 0 NA 0 0 0 0
广点通 regsourceid=dae046 app 53445820 2018-05-20 有额未发标 0 NA 0 0 0 0
广点通 regsourceid=dae046 app 80971774 2018-05-29 发标未成交 0 NA 0 0 0 0
广点通 regsourceid=dae046 app 81377255 2018-05-20 纯新 0 NA 0 0 0 0
广点通 regsourceid=dae046 app 83461512 2018-06-04 纯新 0 NA 0 0 0 0
神马SEM大额 regsourceid=daeshenma M 69526595 2018-06-21 发标未成交 0 NA 0 0 0 0
广点通 regsourceid=dae016 app 83029435 2018-05-25 发标未成交 0 NA 0 0 0 0
广点通 regsourceid=dae046 app 84001313 2018-06-09 纯新 1 5 0 0 0 0
广点通 regsourceid=dae012 app 82374827 2018-06-18 纯新 0 NA 0 0 0 0
广点通 regsourceid=dae066 app 71781295 2018-06-06 纯新 0 NA 0 0 0 0
广点通 regsourceid=dae148 app 79631536 2018-06-19 纯新 0 NA 0 0 0 0
亿玛dsp app_feature=dae134_1052 app 63388867 2018-06-12 发标未成交 0 NA 0 0 0 0
百度信息流大额 regsourceid=daebaidufeeds M 83466128 2018-06-03 纯新 0 NA 0 0 0 1
百度SEM-MB大额 regsourceid=daebaidumb01 app 85349598 2018-06-15 纯新 0 NA 0 0 0 0
亿玛dsp app_feature=dae140_1052 app 30561230 2018-06-23 成交 0 NA 0 0 0 0
亿玛dsp app_feature=dae135_1052 app 16264815 2018-06-16 发标未成交 0 NA 0 0 0 0
资产大额九格网络 regsourceid=dae100 app 73130126 2018-05-23 发标未成交 1 7 0 0 0 0
广点通 regsourceid=dae046 app 66794256 2018-06-01 发标未成交 0 NA 0 0 0 0
亿玛dsp app_feature=dae135_1052 app 81217242 2018-06-21 纯新 0 NA 0 0 0 0
广点通 regsourceid=dae016 app 43278053 2018-05-31 发标未成交 0 NA 0 0 0 1
亿玛dsp regsourceid=dae126 app 68806627 2018-06-21 发标未成交 0 NA 0 0 0 0
百度SEM-MB大额 regsourceid=daebaidumb M 82436193 2018-06-23 有额未发标 0 NA 0 0 0 0
资产大额淘钱宝 regsourceid=dae096 app 32728473 2018-06-07 发标未成交 0 NA 0 0 0 0
大额优借 regsourceid=dae249 app 84972393 2018-06-09 纯新 0 NA 0 0 0 0
亿玛dsp app_feature=dae134_1052 app 85661461 2018-06-18 纯新 0 NA 0 0 0 0
陌陌信息流大额 regsourceid=dae040 app 37957224 2018-06-16 发标未成交 0 NA 0 0 0 0
APP资产大额51卡宝 regsourceid=dae116 app 85062152 2018-06-11 纯新 0 NA 0 0 0 0
广点通 regsourceid=dae012 app 77097271 2018-06-15 发标未成交 0 NA 0 0 0 1
广点通 regsourceid=dae016 app 55862648 2018-06-19 纯新 0 NA 0 0 0 0
广点通 regsourceid=dae012 app 85818779 2018-06-20 纯新 0 NA 0 0 0 0
今日头条大额 regsourceid=dae258 app 82347420 2018-06-17 纯新 0 NA 0 0 0 0
资产大额淘钱宝 regsourceid=dae096 app 80574958 2018-06-11 戳额无额度 0 NA 0 0 0 0
广点通 regsourceid=dae005 app 83422625 2018-05-18 纯新 0 NA 0 0 0 0
广点通 app_feature=dae183_1052 app 76559131 2018-06-16 纯新 0 NA 0 0 0 0
UC信息流大额 regsourceid=dae036 app 65793548 2018-05-12 纯新 0 NA 0 0 0 0
广点通 regsourceid=dae046 app 21747658 2018-05-20 发标未成交 1 13 0 0 0 0
陌陌信息流大额 regsourceid=dae040 app 80077308 2018-06-12 发标未成交 0 NA 0 0 0 0
广点通 regsourceid=dae005 app 70110404 2018-05-22 发标未成交 0 NA 0 0 0 0
亿玛dsp app_feature=dae133_1052 app 71688579 2018-06-11 发标未成交 0 NA 0 0 0 0
广点通 app_feature=dae182_1052 app 6751652 2018-06-11 发标未成交 0 NA 0 0 0 1
亿玛dsp app_feature=dae135_1052 app 55537871 2018-06-17 发标未成交 0 NA 0 0 0 0
亿玛dsp regsourceid=dae122 app 85978500 2018-06-22 纯新 0 NA 0 0 0 0
搜狗SEM-MB大额 regsourceid=daesgmb01 app 83445644 2018-05-27 纯新 0 NA 0 0 0 0
资产大额M站九格 regsourceid=zcdaejiuge M 55727575 2018-05-18 发标未成交 0 NA 0 0 0 1
广点通 regsourceid=dae046 app 85294825 2018-06-13 纯新 0 NA 0 0 0 0
车主无忧 regsourceid=dae104 app 83321672 2018-05-17 纯新 0 NA 0 0 0 0
亿玛dsp app_feature=dae134_1052 app 54507329 2018-06-14 纯新 0 NA 0 0 0 0
广点通 regsourceid=dae012 app 74275993 2018-06-10 发标未成交 1 2 1 1 1 1
广点通 regsourceid=dae016 app 84048412 2018-05-28 纯新 0 NA 0 0 0 0
神马SEM大额 regsourceid=daeshenma M 18155972 2018-05-31 发标未成交 0 NA 0 0 0 0
百度SEM-MB大额 regsourceid=daebaidumb01 app 73532139 2018-06-19 纯新 0 NA 0 0 0 0
亿玛dsp app_feature=dae136_1052 app 76279267 2018-06-17 发标未成交 1 5 0 0 0 0
广点通 regsourceid=dae009 app 2586826 2018-05-12 发标未成交 1 3 0 0 0 0
广点通 regsourceid=dae046 app 77310653 2018-06-10 发标未成交 0 NA 0 0 0 0
今日头条大额 regsourceid=dae256 app 57791196 2018-06-19 成交 0 NA 0 0 0 0
今日头条大额 regsourceid=dae257 app 83961601 2018-06-18 纯新 0 NA 0 0 0 0
广点通 regsourceid=dae015 app 83470697 2018-05-20 纯新 0 NA 0 0 0 0
资产大额M站九格 regsourceid=zcdaejiuge M 7416214 2018-06-14 发标未成交 1 7 0 0 0 0
亿玛dsp app_feature=dae135_1052 app 85102229 2018-06-11 纯新 0 NA 0 0 0 0
搜狗SEM-MB大额 regsourceid=daesgmb01 app 84901544 2018-06-22 戳额无额度 0 NA 0 0 0 1
广点通 app_feature=dae183_1052 app 85850349 2018-06-21 纯新 0 NA 0 0 0 0
广点通 regsourceid=dae012 app 58784531 2018-06-19 纯新 0 NA 0 0 0 0
陌陌信息流大额 regsourceid=dae040 app 82732675 2018-06-13 纯新 0 NA 0 0 0 0
今日头条大额 regsourceid=dae258 app 63666928 2018-06-22 发标未成交 0 NA 0 0 0 0
广点通 regsourceid=dae046 app 57524330 2018-06-04 发标未成交 0 NA 0 0 0 0
广点通 regsourceid=dae005 app 83539102 2018-05-20 纯新 0 NA 0 0 0 0
广点通 regsourceid=dae015 app 83627394 2018-05-22 纯新 0 NA 0 0 0 0
神马SEM大额 app_feature=dae288_1052 app 55573240 2018-06-18 纯新 0 NA 0 0 0 0
搜狗SEM-MB大额 regsourceid=daesgmb01 app 84775562 2018-06-07 发标未成交 0 NA 0 0 0 0
广点通 regsourceid=dae016 app 84239634 2018-05-31 纯新 0 NA 0 0 0 0
广点通 app_feature=dae185_1052 app 85850844 2018-06-20 纯新 0 NA 0 0 0 0
亿玛dsp app_feature=dae134_1052 app 53179435 2018-06-19 发标未成交 0 NA 0 0 0 0
今日头条大额 regsourceid=dae295 app 17798593 2018-06-21 发标未成交 0 NA 0 0 0 0
广点通 regsourceid=dae046 app 85117264 2018-06-11 纯新 0 NA 0 0 0 0
广点通 regsourceid=dae046 app 78097935 2018-06-10 纯新 0 NA 0 0 0 1
广点通 regsourceid=dae046 app 58283580 2018-05-23 发标未成交 0 NA 0 0 0 0
广点通 regsourceid=dae016 app 77113131 2018-05-30 纯新 0 NA 0 0 0 0
广点通 regsourceid=dae016 app 84325217 2018-06-01 纯新 1 10 0 0 0 0
资产大额M站九格 regsourceid=zcdaejiuge M 78512655 2018-06-23 发标未成交 1 4 0 0 0 0
神马SEM大额 regsourceid=daeshenma M 49862932 2018-06-08 发标未成交 1 13 0 0 0 0
亿玛dsp app_feature=dae135_1052 app 57332094 2018-06-10 发标未成交 1 10 0 0 0 1
资产值得借 regsourceid=dae030 app 72105181 2018-05-10 纯新 0 NA 0 0 0 0
亿玛dsp app_feature=dae133_1052 app 66888042 2018-06-05 纯新 0 NA 0 0 0 0
广点通 regsourceid=dae166 app 85843065 2018-06-20 纯新 0 NA 0 0 0 0
广点通 regsourceid=dae044 app 40055338 2018-06-13 成交 0 NA 0 0 0 0
广点通 regsourceid=dae045 app 66176881 2018-05-18 纯新 0 NA 0 0 0 0
大额互动链M站 regsourceid=daehudonglian M 48720966 2018-06-07 有额未发标 1 5 0 0 0 1
亿玛dsp regsourceid=dae122 app 85976413 2018-06-22 纯新 0 NA 0 0 0 0
今日头条大额 regsourceid=dae258 app 83702446 2018-06-15 纯新 0 NA 0 0 0 0
亿玛dsp app_feature=dae133_1052 app 65101766 2018-06-09 发标未成交 0 NA 0 0 0 0
今日头条大额 regsourceid=dae254 app 9895423 2018-06-23 纯新 0 NA 0 0 0 0
广点通 regsourceid=dae044 app 31495156 2018-06-04 发标未成交 1 3 0 0 0 0
广点通 regsourceid=dae016 app 84630638 2018-06-05 纯新 0 NA 0 0 0 0
广点通 regsourceid=dae012 app 85819874 2018-06-20 纯新 0 NA 0 0 0 0
广点通 regsourceid=dae012 app 85181761 2018-06-12 纯新 0 NA 0 0 0 0
广点通 regsourceid=dae015 app 24470092 2018-05-20 发标未成交 0 NA 0 0 0 0
广点通 regsourceid=dae046 app 24546455 2018-06-17 发标未成交 0 NA 0 0 0 0
广点通 regsourceid=dae015 app 6666783 2018-05-18 发标未成交 0 NA 0 0 0 0
搜狗SEM-MB大额 regsourceid=daesgmb M 7232627 2018-06-01 发标未成交 0 NA 0 0 0 0
广点通 regsourceid=dae015 app 73939034 2018-05-15 发标未成交 0 NA 0 0 0 1
亿玛dsp app_feature=dae139_1052 app 5887407 2018-06-20 发标未成交 0 NA 0 0 0 0
广点通 regsourceid=dae015 app 19392971 2018-05-23 发标未成交 0 NA 0 0 0 0
亿玛dsp app_feature=dae136_1052 app 27219801 2018-06-16 发标未成交 0 NA 0 0 0 0
